Iteration,Timestamp,T1,T1_std,T2*,T2*_std,T2E,T2E_std,Qubit Frequency
761,2025-10-23 00:58:18,1.4180882311976006e-05,4.001868854635065e-07,1.0692533889855582e-05,6.010655237562613e-07,1.330676994970581e-05,7.541271082708842e-07,5439118587.478531
762,2025-10-23 00:58:53,1.327855477328832e-05,4.610622414783797e-07,1.106645933712791e-05,4.952422444458261e-07,1.1989649669974511e-05,8.409040582710479e-07,5439119692.514042
763,2025-10-23 00:59:28,1.405989848368705e-05,3.6654409805634896e-07,1.1529815391764231e-05,5.258130705144885e-07,1.2692133098513025e-05,6.875316746777453e-07,5439120290.201339
764,2025-10-23 01:00:03,1.3245103283487936e-05,4.027316598142758e-07,1.0175782212851203e-05,6.250764179139188e-07,1.1848679065451506e-05,6.923069409713735e-07,5439119070.198309
765,2025-10-23 01:00:38,1.2749338432982427e-05,5.064017071714991e-07,9.903942422395673e-06,5.192374045456335e-07,1.1579789554128084e-05,5.881943222913512e-07,5439120922.617863
766,2025-10-23 01:01:13,1.3057318611675583e-05,4.21903617135785e-07,1.017836694416907e-05,5.54137872101385e-07,1.2270393296098803e-05,8.288469046870877e-07,5439119285.84463
767,2025-10-23 01:01:48,1.2813174697257068e-05,3.7228664253756253e-07,1.0462568151403673e-05,6.446297365086128e-07,1.2021148397378667e-05,7.891452559250918e-07,5439119960.818449
768,2025-10-23 01:02:23,1.2868200606641622e-05,4.2982341792410027e-07,1.127239927400936e-05,6.782465521477339e-07,1.1924930453321991e-05,6.864650840990211e-07,5439119225.570513
769,2025-10-23 01:02:58,1.2826640955809765e-05,3.977104031508716e-07,1.1012620672934403e-05,6.499818648517434e-07,1.3374602389593093e-05,8.238528804386467e-07,5439119448.30162
770,2025-10-23 01:03:33,1.3300177978292638e-05,3.548289995185208e-07,1.0358651681752207e-05,6.488077106319333e-07,1.250588370793615e-05,6.984014099836423e-07,5439118849.968843
771,2025-10-23 01:04:08,1.3395670095173173e-05,3.176765501597259e-07,1.0362556370546727e-05,7.102506829168267e-07,1.3010441868077649e-05,7.023332429424202e-07,5439117698.518558
772,2025-10-23 01:04:43,1.2932572910795415e-05,3.4431398355658126e-07,1.074620233931789e-05,7.891593023980987e-07,1.1763502952177873e-05,6.325536213870698e-07,5439117448.422579
773,2025-10-23 01:05:19,1.3539730924438942e-05,3.8590965142257187e-07,1.0844063417225769e-05,3.546634874816356e-07,1.1628537147201357e-05,5.498058047696194e-07,5439119367.909109
774,2025-10-23 01:05:53,1.351672930605119e-05,3.5798401151679754e-07,1.0009954551026823e-05,5.594701220092629e-07,1.1351159886485718e-05,6.743464190395608e-07,5439122477.575279
775,2025-10-23 01:06:29,1.3632779849892529e-05,4.748740921464407e-07,1.0490652668559974e-05,5.470034866485497e-07,1.3060410650966858e-05,7.902156573392651e-07,5439118373.148558
776,2025-10-23 01:07:05,1.3609761943200738e-05,3.92601913066744e-07,1.0159274482779423e-05,6.944546752102106e-07,1.2877438596126112e-05,7.341245279997237e-07,5439120885.732645
777,2025-10-23 01:07:40,1.337736098583342e-05,4.86720448696425e-07,1.0445519988078189e-05,5.564412348458882e-07,1.3122608838456173e-05,8.761235960602354e-07,5439117964.98548
778,2025-10-23 01:08:15,1.3180239922361281e-05,3.4557818614635283e-07,1.1075417151396039e-05,6.988091903053974e-07,1.2550477918038538e-05,7.278355886756326e-07,5439117965.272605
779,2025-10-23 01:08:50,1.2879299685852885e-05,4.224226239626896e-07,1.1201991107601117e-05,6.270648070702507e-07,1.2008054848022809e-05,7.182616319967792e-07,5439118934.553615
780,2025-10-23 01:09:24,1.3039725640817679e-05,3.904461277791909e-07,1.042719381527668e-05,5.887248597316738e-07,1.2800993453687681e-05,8.925930550081042e-07,5439119656.675924
781,2025-10-23 01:09:59,1.2688492173618116e-05,4.1194082213182044e-07,1.0203626661597909e-05,4.5247058371941756e-07,1.2352063856635453e-05,6.670384516297176e-07,5439116559.9502945
782,2025-10-23 01:10:34,1.32680985693856e-05,3.517580482670651e-07,1.0075077248927755e-05,6.376752604376703e-07,1.2653936290574208e-05,9.506149607050099e-07,5439119429.39436
783,2025-10-23 01:11:08,1.2831562645310157e-05,3.4395193842290507e-07,9.931874500601623e-06,6.947627523198158e-07,1.1230635587722304e-05,6.675156797175523e-07,5439119482.012228
784,2025-10-23 01:11:43,1.2888974613156634e-05,4.001191212586241e-07,1.0291728298472691e-05,5.020812217609122e-07,1.2546167030391686e-05,8.325859408877541e-07,5439117065.811756
785,2025-10-23 01:12:18,1.3117711130883336e-05,4.0143400917272865e-07,1.0222621768862794e-05,5.964208934003162e-07,1.2365170341865905e-05,5.147057153595976e-07,5439119105.038531
786,2025-10-23 01:12:52,1.2584164854612112e-05,3.580008539842342e-07,1.0546547720258204e-05,6.580289886743889e-07,1.1493391644634698e-05,6.880142161683072e-07,5439119692.994645
787,2025-10-23 01:13:27,1.3357296516858241e-05,4.774963404572168e-07,1.1066002707504907e-05,6.569570101138242e-07,1.2659386516844506e-05,7.174088165230152e-07,5439118101.682351
788,2025-10-23 01:14:02,1.2861904797656365e-05,4.762392816569797e-07,1.0781214822896956e-05,6.334742631045901e-07,1.1083724046789811e-05,7.178425190478089e-07,5439118460.263246
789,2025-10-23 01:14:37,1.2561396270704961e-05,3.588560436181697e-07,1.0435034242695096e-05,6.778796441787753e-07,1.3004340129407765e-05,8.444458661447643e-07,5439116449.836898
790,2025-10-23 01:15:12,1.3347693401666305e-05,3.2128393320176796e-07,1.091272956488254e-05,7.18867646225998e-07,1.2402268684486017e-05,6.75618713545166e-07,5439118804.0930195
791,2025-10-23 01:15:47,1.3169567924853354e-05,5.185175060852191e-07,nan,nan,1.2399705364929403e-05,6.806147885116009e-07,nan
792,2025-10-23 01:16:21,1.3590782013794822e-05,4.153124228983667e-07,1.0478258580581823e-05,6.38615402719558e-07,1.2646138141780838e-05,7.07551528122356e-07,5439119693.646467
793,2025-10-23 01:16:56,1.280412571791345e-05,4.52660919564881e-07,1.0359682456995145e-05,5.599983914090946e-07,1.26619820157714e-05,6.326187616979037e-07,5439117637.452787
794,2025-10-23 01:17:30,1.3038945282595193e-05,4.2176243205462846e-07,1.077332489241023e-05,6.235251373630109e-07,1.314782273142967e-05,7.384177211405408e-07,5439120060.522316
795,2025-10-23 01:18:06,1.3335397256897252e-05,4.231810093832234e-07,1.0326174595620685e-05,7.379952642882336e-07,1.3987985000296632e-05,7.936558311593421e-07,5439117420.483169
796,2025-10-23 01:18:40,1.2865086219226995e-05,4.1897275017338137e-07,1.0888512028239816e-05,5.655410750913046e-07,1.2037285892274596e-05,7.509594893692504e-07,5439119854.583349
797,2025-10-23 01:19:16,1.2755218600224438e-05,3.8670338129260597e-07,nan,nan,1.2730640761127177e-05,8.787182745558573e-07,nan
798,2025-10-23 01:19:51,1.1893552241737382e-05,4.053410182955798e-07,1.0315860495158091e-05,6.252911459655075e-07,1.1544295884124978e-05,7.724683753417886e-07,5439117802.846199
799,2025-10-23 01:20:26,1.2522280292248666e-05,3.4767560150046447e-07,9.724042257186483e-06,5.121141619959233e-07,1.402111004611406e-05,7.770482239725809e-07,5439119317.967561
800,2025-10-23 01:21:01,1.2802827973334985e-05,4.364297728930089e-07,1.0145779484771467e-05,6.099968831653839e-07,1.2775754654859028e-05,7.904085971533644e-07,5439120321.3625345
801,2025-10-23 01:21:36,1.2808822295484745e-05,4.2267500773712186e-07,1.0506660085729536e-05,5.163541729776264e-07,1.1235701924405816e-05,6.942425537469262e-07,5439119480.48937
802,2025-10-23 01:22:11,1.2912222197680734e-05,3.9557304983957163e-07,1.0424153609189801e-05,5.780179470647222e-07,1.2076824509099637e-05,6.797812563987398e-07,5439119858.587657
803,2025-10-23 01:22:46,1.3240907823730552e-05,3.824258336432413e-07,1.068845612484104e-05,7.425450722820101e-07,1.1559019221119016e-05,6.09795500782273e-07,5439119066.324032
804,2025-10-23 01:23:21,1.1769758037072364e-05,3.6370561473465803e-07,1.0099899226734266e-05,6.361089378131892e-07,1.1255809609478362e-05,6.835140633298737e-07,5439120179.610277
805,2025-10-23 01:23:55,1.2292480532583028e-05,3.8058299783045726e-07,9.403244286332324e-06,7.281974895325701e-07,1.3645302397113923e-05,8.573853227366186e-07,5439119078.106008
806,2025-10-23 01:24:31,1.2328449693121968e-05,3.729840050314939e-07,1.0010446156227815e-05,7.096131790631293e-07,1.3309126204674726e-05,8.222392241985036e-07,5439119627.943097
807,2025-10-23 01:25:05,1.2897781672016606e-05,3.2528407922420495e-07,1.0481398651895901e-05,6.070008734305315e-07,1.2129014893114132e-05,5.47228208258338e-07,5439118993.150582
808,2025-10-23 01:25:40,1.230923015405061e-05,3.7072086671701407e-07,9.287728836904208e-06,4.1620177402020164e-07,1.0429121220623117e-05,7.528913248449947e-07,5439123617.398106
809,2025-10-23 01:26:15,1.2684984054711634e-05,4.068688537318688e-07,9.643617595145315e-06,5.865607403314941e-07,1.219521804318724e-05,7.419044374670093e-07,5439118874.063051
810,2025-10-23 01:26:49,1.2749297682024263e-05,4.6843658556438184e-07,1.0403259175673085e-05,5.396109976137835e-07,1.2045282977934946e-05,5.194407993033709e-07,5439117163.424309
811,2025-10-23 01:27:24,1.29416580498809e-05,3.6840667245394237e-07,1.0503341768552943e-05,6.112537503020755e-07,1.1863071313955587e-05,6.101328095365903e-07,5439117117.565233
812,2025-10-23 01:28:00,1.320614884181559e-05,4.02672011359629e-07,1.0086673398301826e-05,6.223022242529223e-07,1.1954957458426563e-05,4.973240299816515e-07,5439120613.206066
813,2025-10-23 01:28:34,1.2667624567530567e-05,4.544792799527061e-07,1.1199649674331624e-05,4.850507157519013e-07,1.201637258052557e-05,5.477661203682046e-07,5439117373.139634
814,2025-10-23 01:29:09,1.276964930774227e-05,3.83700763600432e-07,1.0252010889333363e-05,5.596373790407076e-07,1.3746537766090583e-05,9.604510375106966e-07,5439119355.185484
815,2025-10-23 01:29:44,1.2041527324146983e-05,3.2906015978526445e-07,9.78914152383048e-06,6.531679521226677e-07,1.1887588232895041e-05,6.18901986422223e-07,5439117594.871725
816,2025-10-23 01:30:18,1.2582884747480705e-05,4.3290144162137565e-07,1.0863351659118337e-05,6.532614829832525e-07,1.1802244049619048e-05,7.098807115095497e-07,5439119068.515285
817,2025-10-23 01:30:53,1.2531343709820675e-05,2.928147320186675e-07,1.0147824708539588e-05,5.353853741394376e-07,1.1741977518298086e-05,6.973886638054302e-07,5439120964.883319
818,2025-10-23 01:31:28,1.1961379575042841e-05,3.684549988264924e-07,1.0263492671969132e-05,6.000330081980949e-07,1.1865147612644122e-05,5.409719618482288e-07,5439119273.027139
819,2025-10-23 01:32:03,1.2067262891601871e-05,3.115334598510888e-07,1.065649500509025e-05,6.315764513544165e-07,1.1217404773500306e-05,6.304470939283654e-07,5439121321.553467
820,2025-10-23 01:32:37,1.1993197858384264e-05,3.0784115151801684e-07,8.777423191164146e-06,4.2228147225864647e-07,1.1941803298665121e-05,5.893585612081117e-07,5439120229.003972
821,2025-10-23 01:33:12,1.365381870899185e-05,3.109959064733193e-07,nan,nan,1.216275596527261e-05,7.369270482415787e-07,nan
822,2025-10-23 01:33:47,1.3418548072907655e-05,4.922426927658306e-07,9.852185854475337e-06,5.326072435898689e-07,1.2661031321359317e-05,7.735100473299671e-07,5439120707.999716
823,2025-10-23 01:34:22,1.2646275345806757e-05,3.895234999777627e-07,nan,nan,1.1372856856262104e-05,7.67888896645069e-07,nan
824,2025-10-23 01:34:57,1.2266245843717272e-05,4.1042460937331345e-07,1.0226811004487857e-05,4.790967300172138e-07,1.2095197228667587e-05,7.047713559277147e-07,5439118988.446847
825,2025-10-23 01:35:31,1.2809356031873165e-05,3.573333983238884e-07,9.557813523741743e-06,6.845126319748836e-07,1.2650656827206674e-05,7.614512501762782e-07,5439120937.984424
826,2025-10-23 01:36:06,1.2763270327287302e-05,4.3557439634355867e-07,1.0623319390834496e-05,5.621149614931174e-07,1.2629357467819347e-05,8.074596500365936e-07,5439120248.98628
827,2025-10-23 01:36:40,1.281320167101363e-05,3.692081153255345e-07,1.0786442665944307e-05,4.7478018179854607e-07,1.1836258279940282e-05,6.810289307550336e-07,5439121575.966781
828,2025-10-23 01:37:15,1.3645043522192424e-05,4.190348183518666e-07,1.0994396573815735e-05,4.2792609475026077e-07,1.1468388876112456e-05,8.486237701443823e-07,5439121960.610398
829,2025-10-23 01:37:50,1.2298244019603999e-05,4.083036291985216e-07,9.882020650664458e-06,5.750309051789346e-07,1.1807752681392003e-05,8.615043007976721e-07,5439119582.620082
830,2025-10-23 01:38:25,1.2591138845774452e-05,4.316940745797608e-07,1.0263952006983601e-05,5.36114939581947e-07,1.2275058395072591e-05,6.267011322963843e-07,5439118683.661313
831,2025-10-23 01:39:00,1.2992450074245099e-05,4.2988667804037876e-07,1.0657945167746874e-05,5.691812413390011e-07,1.3015840972574466e-05,6.772990984025086e-07,5439119219.304579
832,2025-10-23 01:39:35,1.165869575392442e-05,3.8546667921236317e-07,1.1657380097895853e-05,4.901997397844788e-07,1.1375799064294867e-05,7.962020527898255e-07,5439121100.127265
833,2025-10-23 01:40:10,1.192729099508405e-05,4.2389815403425423e-07,1.0725647537013216e-05,8.099095488530658e-07,1.2319251349035554e-05,6.305780657225289e-07,5439119378.681058
834,2025-10-23 01:40:45,1.1158567552627119e-05,2.7415193938521486e-07,1.0627925097317359e-05,5.384338860907823e-07,1.1657442625878645e-05,6.988628899564892e-07,5439123081.96396
835,2025-10-23 01:41:20,1.0029554901480608e-05,2.4316721352500577e-07,nan,nan,1.0356463835403673e-05,6.050650754114874e-07,nan
836,2025-10-23 01:41:55,1.1308495539763541e-05,3.187703033189176e-07,9.885723144087422e-06,5.948586815949879e-07,9.984850020350322e-06,6.44108516774418e-07,5439119655.492597
837,2025-10-23 01:42:30,1.3146951237663629e-05,4.583199312268293e-07,9.822942490966824e-06,5.850806703754577e-07,1.308183990800238e-05,6.944200266565105e-07,5439118972.11379
838,2025-10-23 01:43:04,1.2650779110279231e-05,3.7262412389506145e-07,1.0654986691172041e-05,5.712234230729275e-07,1.2155419512938082e-05,5.532075995952466e-07,5439118969.982251
839,2025-10-23 01:43:39,1.3173217735307219e-05,4.103337215740498e-07,9.77642352517627e-06,5.303946352893341e-07,1.1786757651899293e-05,6.522505668898814e-07,5439121801.518504
840,2025-10-23 01:44:14,1.3083267889513195e-05,4.309765669742555e-07,9.910752332364936e-06,6.542092845353298e-07,1.2607300914346808e-05,5.908721674239086e-07,5439121346.947484
841,2025-10-23 01:44:49,1.2516147776642228e-05,4.060771132430608e-07,9.971243315254341e-06,6.895706174390639e-07,1.1638417657833244e-05,5.077039404583482e-07,5439120247.538041
842,2025-10-23 01:45:23,1.2519566153557093e-05,3.689805287922619e-07,1.1345646297122869e-05,7.581872175316721e-07,1.2504756935260986e-05,7.715703341368304e-07,5439120217.892943
843,2025-10-23 01:45:58,1.2107178979814393e-05,4.378770135113328e-07,9.430553641553985e-06,5.063102060702819e-07,1.1423039590230388e-05,6.816206409960957e-07,5439123641.68379
844,2025-10-23 01:46:32,1.2337098465708962e-05,3.1598512302804394e-07,9.342040013793351e-06,4.696104264940675e-07,1.3405752877559962e-05,6.667982178904519e-07,5439119454.6273575
845,2025-10-23 01:47:07,1.263110864968553e-05,3.6540624317223517e-07,1.0358123845755074e-05,5.737991258539844e-07,1.1288468969583576e-05,6.126323904946687e-07,5439121947.846833
846,2025-10-23 01:47:42,1.3103456705243488e-05,3.5405102740827596e-07,1.0441680081241245e-05,6.058042831624726e-07,1.3591360818576703e-05,6.61764920950482e-07,5439123269.87566
847,2025-10-23 01:48:17,1.2858482996813692e-05,3.413132646375911e-07,9.470653229648462e-06,5.216156344564987e-07,1.1983060645981425e-05,7.195536651311463e-07,5439120869.521383
848,2025-10-23 01:48:52,1.3003304432546159e-05,4.141288035159466e-07,1.0646972577132985e-05,6.458174076291735e-07,1.2000311570448119e-05,7.027162627662407e-07,5439122386.999016
849,2025-10-23 01:49:27,1.346584106753923e-05,4.929442610291752e-07,9.889641179539055e-06,6.212411072828409e-07,1.2398680095282444e-05,6.755356324612739e-07,5439120778.388154
850,2025-10-23 01:50:02,1.2895402201174022e-05,3.999858476101929e-07,1.0544275100388134e-05,7.052884215358646e-07,1.2217997178431972e-05,8.93565191555707e-07,5439120046.716379
851,2025-10-23 01:50:37,1.3144338915971332e-05,3.699076990230284e-07,1.0520424803761586e-05,6.423665961367313e-07,1.349245406934152e-05,6.961887488065576e-07,5439120028.967482
852,2025-10-23 01:51:12,1.2589856094757934e-05,3.771582649763827e-07,1.109155940515194e-05,5.411125420947195e-07,1.2342445998569929e-05,7.640490441069284e-07,5439120716.096924
853,2025-10-23 01:51:47,1.2285894247288098e-05,3.439061994636719e-07,1.0017294862052495e-05,6.317272133309417e-07,1.1507621536788193e-05,6.505112698692975e-07,5439124503.939825
854,2025-10-23 01:52:22,1.2705534595314205e-05,4.1300090283855737e-07,1.0902533515322332e-05,5.522717010084942e-07,1.156506401422952e-05,7.677130858622415e-07,5439119014.356968
855,2025-10-23 01:52:57,1.3249613607380084e-05,3.0665881765364026e-07,9.903678204414845e-06,5.440721769450033e-07,1.2289907449059001e-05,8.082243927090348e-07,5439120151.085049
856,2025-10-23 01:53:32,1.1699935227982294e-05,2.778470448237499e-07,1.0141093595539274e-05,5.29537658871915e-07,1.1709502105050618e-05,6.675352251241878e-07,5439119753.317143
857,2025-10-23 01:54:07,1.1682175961924557e-05,3.212988073455178e-07,1.043883062612494e-05,5.708260578548988e-07,1.077472620325537e-05,5.824489637768512e-07,5439122898.146633
858,2025-10-23 01:54:42,1.2636442962232763e-05,3.3933190090127516e-07,1.014527583809155e-05,5.983283633053969e-07,1.1058426050203352e-05,5.156457906997039e-07,5439122550.052584
859,2025-10-23 01:55:17,1.1496854663839429e-05,3.0004476236551853e-07,9.730111117267626e-06,5.736118072670173e-07,1.135277793773426e-05,6.329790097713399e-07,5439121851.498746
860,2025-10-23 01:55:52,1.1508532252069159e-05,2.909570819547848e-07,9.105575473400407e-06,4.986371784289636e-07,1.0623386670793877e-05,5.204657064780707e-07,5439124690.342258
861,2025-10-23 01:56:27,1.1893958555608819e-05,2.5835981144598915e-07,9.910128240253613e-06,5.941055188631534e-07,1.1241421529195605e-05,7.57932653329527e-07,5439121452.798446
862,2025-10-23 01:57:02,1.2573913484414945e-05,3.314146492308271e-07,1.0231852153985699e-05,6.583475640888433e-07,1.1355803161583466e-05,6.736488487774988e-07,5439121235.206809
863,2025-10-23 01:57:37,1.1675012784095884e-05,2.524038209699585e-07,9.707715194373634e-06,6.835054415028416e-07,1.1605362433497746e-05,8.536596466591381e-07,5439123461.348763
864,2025-10-23 01:58:13,1.1658099199785e-05,2.831889543123576e-07,9.762709529681501e-06,5.001511525347918e-07,1.2621716811711536e-05,6.948070342421805e-07,5439120889.3644705
865,2025-10-23 01:58:47,1.2652330033002812e-05,2.9007594012682016e-07,1.0185915477745056e-05,5.349829202428419e-07,1.2266424706641743e-05,6.294520316916193e-07,5439121909.244039
866,2025-10-23 01:59:22,1.2229591448864596e-05,3.684729386779062e-07,9.310949723451145e-06,5.677200100611645e-07,1.243022513408576e-05,5.710133062751702e-07,5439121207.363856
867,2025-10-23 01:59:57,1.151614416006197e-05,3.236249138321658e-07,1.0203304674272218e-05,5.83976519799521e-07,1.2022873200345785e-05,6.278553895587401e-07,5439122567.472772
868,2025-10-23 02:00:32,1.2038475396547454e-05,3.6025035984248813e-07,1.0026667720541838e-05,6.651505695098294e-07,1.2259820167281887e-05,7.460920393983721e-07,5439122451.853071
869,2025-10-23 02:01:06,1.2855504236686244e-05,4.1873442731600397e-07,1.144207011027909e-05,5.580795822545266e-07,1.1578624984132091e-05,7.373262920966235e-07,5439118685.487031
870,2025-10-23 02:01:41,1.2379312504862128e-05,3.912626677168086e-07,1.1187533228707025e-05,6.133862239311269e-07,1.208990159140555e-05,6.067629265392028e-07,5439118722.428654
871,2025-10-23 02:02:16,1.2572873088867453e-05,2.9435805812683746e-07,1.0276250159479972e-05,5.207618100621758e-07,1.1480477543290846e-05,5.665174052512762e-07,5439120396.557395
872,2025-10-23 02:02:51,1.3195123405473907e-05,3.913959557379151e-07,9.597822216544927e-06,5.03600380338499e-07,1.3002438468356914e-05,1.0473977280812746e-06,5439121581.475377
873,2025-10-23 02:03:25,1.3683977854617169e-05,4.3900000769965385e-07,1.0884812413403111e-05,6.23770092461245e-07,1.2876046533660812e-05,9.127954311953289e-07,5439122101.026052
874,2025-10-23 02:04:00,1.3483109852829855e-05,3.6782555603299686e-07,1.0692474520457296e-05,4.2854203059910074e-07,1.25747802157683e-05,6.752038974133568e-07,5439120899.529767
875,2025-10-23 02:04:35,1.2895198484574877e-05,3.691098017019762e-07,1.0222815128635432e-05,4.632408307105327e-07,1.2894314341149737e-05,6.224573820700546e-07,5439120554.087366
876,2025-10-23 02:05:11,1.2878503987456824e-05,3.993759158874027e-07,1.0626727742213404e-05,6.699039842799198e-07,1.1306856549708755e-05,5.107853672296839e-07,5439119288.909622
877,2025-10-23 02:05:46,1.3856198799455655e-05,3.5748893066492604e-07,1.013153801854294e-05,6.171313480524391e-07,1.1542580321544094e-05,5.906052990296512e-07,5439119610.541668
878,2025-10-23 02:06:20,1.3293587120655204e-05,3.5754343000295446e-07,1.0580593792663961e-05,6.085038692401815e-07,1.2249704090194768e-05,7.438067453788343e-07,5439119917.519392
879,2025-10-23 02:06:55,1.3137632934201449e-05,3.4914475801095533e-07,9.613134311470262e-06,6.751574855530145e-07,1.1911312940204866e-05,6.863720243657003e-07,5439121642.290842
880,2025-10-23 02:07:30,1.2843655159633371e-05,3.5898383441190216e-07,1.0656878475012732e-05,6.323685760661931e-07,1.3020933448570915e-05,7.016946154575149e-07,5439117557.622821
881,2025-10-23 02:08:06,1.315047480154874e-05,3.249494686123553e-07,1.0455156014499423e-05,5.089744411880206e-07,1.2250500023736066e-05,7.895673320997773e-07,5439118773.5610695
882,2025-10-23 02:08:41,1.2914601696722983e-05,4.259575816122293e-07,1.0821079092782071e-05,6.786800435733724e-07,1.1474247722631503e-05,7.940435442804969e-07,5439119782.261837
883,2025-10-23 02:09:16,1.3317370767262915e-05,4.451488591138182e-07,9.855032263139663e-06,7.032074280587884e-07,1.2504365394461203e-05,6.652890551460625e-07,5439120774.659712
884,2025-10-23 02:09:51,1.2981851341242745e-05,5.026595532787668e-07,1.0967398420769214e-05,6.45717397278136e-07,1.3180014071911828e-05,7.614694198087144e-07,5439117716.701451
885,2025-10-23 02:10:26,1.302817353043828e-05,4.5518815683248354e-07,1.0227079778157844e-05,6.686553699123525e-07,1.1777507108012841e-05,6.293443989952745e-07,5439119084.801194
886,2025-10-23 02:11:01,1.32706241424696e-05,4.604146461910125e-07,1.0199415964251557e-05,5.679137538565494e-07,1.3353076613320525e-05,7.560402946048524e-07,5439119950.838321
887,2025-10-23 02:11:36,1.2949007837548265e-05,3.8398882586034916e-07,1.1797420252257496e-05,5.665711949008836e-07,1.19065548154218e-05,8.247113624421998e-07,5439118276.631779
888,2025-10-23 02:12:11,1.3348027892767789e-05,3.8055284427580245e-07,1.1350045520996943e-05,7.686885142829843e-07,1.2190932701994228e-05,7.940865106181031e-07,5439120479.499023
889,2025-10-23 02:12:46,1.3216690831319156e-05,4.35622237319085e-07,9.311024269376134e-06,5.107189551763378e-07,1.3176328757413813e-05,7.32042794978248e-07,5439117412.825699
890,2025-10-23 02:13:21,1.318984491049946e-05,4.6117351029042803e-07,1.1268665719654791e-05,4.869872000391409e-07,1.2298964605639284e-05,7.691898023337725e-07,5439117889.54711
891,2025-10-23 02:13:56,1.342463373643632e-05,4.830384045298413e-07,1.080094415462085e-05,7.020813872914936e-07,1.2028552771381484e-05,4.729386880477227e-07,5439120016.095578
892,2025-10-23 02:14:30,1.311949258564482e-05,3.8217691659976506e-07,1.1059623734599455e-05,4.3049093338859334e-07,1.204580156755064e-05,6.40401083193267e-07,5439121908.128301
893,2025-10-23 02:15:06,1.3408502070433315e-05,4.472693791941188e-07,9.08895849915936e-06,4.1459213251064044e-07,1.3409674766151625e-05,7.520728652257209e-07,5439119763.195438
894,2025-10-23 02:15:41,1.3319782794729562e-05,4.488807753982477e-07,1.0621964781076798e-05,6.297111546755032e-07,1.3256283317497619e-05,7.883862534376961e-07,5439119863.3358
895,2025-10-23 02:16:16,1.2430218590209208e-05,3.400696394020753e-07,1.0260917269411252e-05,5.896394931475666e-07,1.2454369877401561e-05,5.777891531086958e-07,5439120726.110108
896,2025-10-23 02:16:51,1.3226494470996997e-05,2.756494236976614e-07,1.0491088125563763e-05,5.453382603831661e-07,1.3449511552021676e-05,7.4806332109423e-07,5439119822.117645
897,2025-10-23 02:17:26,1.3789379033735116e-05,4.3876223764329744e-07,1.0206616627872478e-05,7.003371646787518e-07,1.1384979552220287e-05,7.266674839635309e-07,5439121951.077493
898,2025-10-23 02:18:01,1.2550941665967486e-05,3.3234210058472396e-07,1.0923215288061172e-05,6.495793296649129e-07,1.2415487143035975e-05,8.068071695360724e-07,5439121324.9192915
899,2025-10-23 02:18:36,1.2000577651827271e-05,3.2003830153188743e-07,1.0114347140932622e-05,5.296571704132838e-07,1.1836866531611534e-05,4.5617689517197195e-07,5439119901.341507
900,2025-10-23 02:19:11,1.3480215285577302e-05,4.624138118403209e-07,1.1184095378702352e-05,5.319950634988479e-07,1.2025107622992692e-05,7.109162898119277e-07,5439121638.47824
901,2025-10-23 02:19:46,1.256058010867811e-05,4.39107045935742e-07,9.945470964334291e-06,5.374871246959572e-07,1.3425555079882301e-05,7.336766825248006e-07,5439118333.717446
902,2025-10-23 02:20:20,1.374902839335057e-05,3.531019108299796e-07,9.567790429265699e-06,5.440472877840008e-07,1.1861249240796568e-05,5.542715686494695e-07,5439118815.452955
903,2025-10-23 02:20:55,1.2229528964180503e-05,3.654152076257921e-07,1.0638885271863074e-05,7.060177497176114e-07,1.1146393209315875e-05,4.3777676984095286e-07,5439120136.75545
904,2025-10-23 02:21:30,1.266030553193076e-05,3.13059977488653e-07,1.0111990913941327e-05,6.025980814111941e-07,1.1485830346158465e-05,5.453273091717211e-07,5439120118.538094
905,2025-10-23 02:22:05,1.3197931218345005e-05,3.2311886579246625e-07,1.1319353938610277e-05,7.780050302303588e-07,1.1565244501632321e-05,5.327741114898524e-07,5439121512.988805
906,2025-10-23 02:22:40,1.3166805939768267e-05,3.889816561041176e-07,1.0863491323176433e-05,5.579866470475004e-07,1.320176973651499e-05,5.392787683436728e-07,5439119438.810038
907,2025-10-23 02:23:15,1.3023303795600683e-05,3.699321651443668e-07,1.0002753785487428e-05,7.02654949330882e-07,1.3132450028541243e-05,9.215791443957729e-07,5439121510.758876
908,2025-10-23 02:23:50,1.3043293942915923e-05,4.1779646521293803e-07,1.1545140830238054e-05,7.140761488556735e-07,1.3201659041062186e-05,9.175056707878001e-07,5439120599.276915
909,2025-10-23 02:24:25,1.4034490407155431e-05,4.66573688430451e-07,1.1472678572710393e-05,5.873375158809681e-07,1.2132947298404417e-05,6.815008718776522e-07,5439120067.138729
910,2025-10-23 02:24:59,1.3253481511821263e-05,4.125486137070718e-07,1.0227386178396358e-05,6.094919351712498e-07,1.2718682440127083e-05,7.481816022364031e-07,5439118621.239158
911,2025-10-23 02:25:35,1.2839593751312606e-05,4.129157769204632e-07,9.696481951371183e-06,6.697636785736329e-07,1.2186319574780669e-05,5.325221178502237e-07,5439120669.206389
912,2025-10-23 02:26:09,1.295391889777342e-05,3.7647000968709763e-07,1.0248790499822746e-05,6.182078495103666e-07,1.1389194843225425e-05,7.270459774207563e-07,5439119728.948732
913,2025-10-23 02:26:44,1.3103210355858153e-05,3.864754195549515e-07,1.0599915928999337e-05,6.928117203555879e-07,1.2243487804042275e-05,9.278194589858463e-07,5439120705.5517
